command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
1112004,1112,2,111,200,-340,0,"","","",""
1112005,1112,32,1,0,"","","","","",""
1112006,1112,32,2,1,"","","","","",""
1112007,1112,32,11,0,"","","","","",""
1112008,1112,21,vo_wac_220225,vo_wac_220225_000,0,0,"","","",""
1112009,1112,11,105311,"よし、なかなかいい仕上がりだ！\n絵を描くのも悪くないな！\n時々子どものイタズラだと\n思われるのは心外だが……",10,1,1,0,0,0.5
1112010,1112,91,0,"","","","","","",""
1112011,1112,21,vo_wac_220225,vo_wac_220225_001,0,0,"","","",""
1112012,1112,11,105311,"遠く離れたこの地に\n私の絵……足跡が残るのだ。\nこれは祖国に報告すべき\n偉大なる快挙ではないだろうか！",10,1,1,0,0,0.5
1112013,1112,91,0,"","","","","","",""
1112014,1112,22,0,0,"","","","","",""
1113001,1113,3,105311,wac_idle_doya,1,"","",0.2,"",""
1113002,1113,3,111,wac_no_items,1,"","",0.2,"",""
1113003,1113,2,105311,200,-340,0,"","","",""
1113004,1113,2,111,200,-340,0,"","","",""
1113005,1113,32,1,0,"","","","","",""
1113006,1113,32,2,1,"","","","","",""
1113007,1113,32,11,0,"","","","","",""
1113008,1113,91,0,"","","","","","",""
1211001,1211,1,1,100811,202,-108,-175,2,0,wac_default_01
1211002,1211,5,1,111,201,-108,-175,2,0,wac_default_02
1211003,1211,31,4,4,0,0,1,1,"",""
1211004,1211,31,2,2,0,0,1,0,"",""
1211005,1211,31,12,12,0,0,1,0,"",""
1211006,1211,3,100811,wac_paint_01,0,"","",0.2,"",""
1211007,1211,3,111,wac_paint_02,0,"","",0.2,"",""
1211008,1211,32,12,1,"","","","","",wac_default_11
1211009,1211,23,se_10035700,se_10035700_brush,0,"",0,0.2,"",""
1211010,1211,131,1,"","","","","","",""
1212001,1212,3,100811,wac_talk_wish_in,0,wac_talk_wish_loop,1,0.2,"",""
1212002,1212,3,111,wac_no_items,1,"","",0.2,"",""
1212003,1212,2,100811,200,-340,0,"","","",""
1212004,1212,2,111,200,-340,0,"","","",""
1212005,1212,32,4,0,"","","","","",""
1212006,1212,32,2,1,"","","","","",""
1212007,1212,32,12,0,"","","","","",""
1212008,1212,21,vo_wac_220226,vo_wac_220226_000,0,0,"","","",""
1212009,1212,11,100811,"ああ……美しい……\n美しい以外にこれを\n表現する言葉が見当たらないよ。",10,1,1,0,0,0.5
1212010,1212,91,0,"","","","","","",""
1212011,1212,21,vo_wac_220226,vo_wac_220226_001,0,0,"","","",""
1212012,1212,11,100811,"未完の美なんて言葉もあるけど、\nそんなのボクには関係ないね。\n完全にして完璧な美。\nそれがボク！　ああ……美しい……",10,1,1,0,0,0.5
1212013,1212,91,0,"","","","","","",""
1212014,1212,22,0,0,"","","","","",""
1213001,1213,3,100811,wac_idle_wish,1,"","",0.2,"",""
1213002,1213,3,111,wac_no_items,1,"","",0.2,"",""
1213003,1213,2,100811,200,-340,0,"","","",""
1213004,1213,2,111,200,-340,0,"","","",""
1213005,1213,32,4,0,"","","","","",""
1213006,1213,32,2,1,"","","","","",""
1213007,1213,32,12,0,"","","","","",""
1213008,1213,91,0,"","","","","","",""
1311001,1311,1,1,104511,202,-108,-175,2,0,wac_default_01
1311002,1311,5,1,111,201,-108,-175,2,0,wac_default_02
1311003,1311,31,4,4,0,0,1,1,"",""
1311004,1311,31,2,2,0,0,1,0,"",""
1311005,1311,31,12,12,0,0,1,0,"",""
1311006,1311,3,104511,wac_paint_01,0,"","",0.2,"",""
1311007,1311,3,111,wac_paint_02,0,"","",0.2,"",""
1311008,1311,32,12,1,"","","","","",wac_default_11
1311009,1311,23,se_10035700,se_10035700_brush,0,"",0,0.2,"",""
1311010,1311,131,1,"","","","","","",""
1312001,1312,3,104511,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
1312002,1312,3,111,wac_no_items,1,"","",0.2,"",""
1312003,1312,2,104511,200,-340,0,"","","",""
1312004,1312,2,111,200,-340,0,"","","",""
1312005,1312,32,4,0,"","","","","",""
1312006,1312,32,2,1,"","","","","",""
1312007,1312,32,12,0,"","","","","",""
1312008,1312,21,vo_wac_220227,vo_wac_220227_000,0,0,"","","",""
1312009,1312,11,104511,"ぐふふ……\nクウカのいろいろなものを\n込めて描いた絵が、\n見られてしまうのですね……",10,1,1,0,0,0.5
1312010,1312,91,0,"","","","","","",""
1312011,1312,21,vo_wac_220227,vo_wac_220227_001,0,0,"","","",""
1312012,1312,11,104511,"繊細な筆づかい……\n荒々しいタッチ……\nクウカの手から生み出された絵が……！\nじゅるり～♪",10,1,1,0,0,0.5
1312013,1312,91,0,"","","","","","",""
1312014,1312,22,0,0,"","","","","",""
1313001,1313,3,104511,wac_idle_smile,1,"","",0.2,"",""
1313002,1313,3,111,wac_no_items,1,"","",0.2,"",""
1313003,1313,2,104511,200,-340,0,"","","",""
1313004,1313,2,111,200,-340,0,"","","",""
1313005,1313,32,4,0,"","","","","",""
1313006,1313,32,2,1,"","","","","",""
1313007,1313,32,12,0,"","","","","",""
1313008,1313,91,0,"","","","","","",""
1411001,1411,1,1,103011,202,-108,-175,2,0,wac_default_11
1411002,1411,5,1,111,201,-108,-175,2,0,wac_default_12
1411003,1411,31,4,4,0,0,1,1,"",""
1411004,1411,31,2,2,0,0,1,0,"",""
1411005,1411,31,12,12,0,0,1,0,"",""
1411006,1411,3,103011,wac_paint_11,0,"","",0.2,"",""
1411007,1411,3,111,wac_paint_12,0,"","",0.2,"",""
1411008,1411,93,0.3,0,"","","","","",""
1411009,1411,32,12,1,"","","","","",wac_default_11
1411010,1411,23,se_10035700,se_10035700_roller,0,"",0,0.2,"",""
1411011,1411,131,1,"","","","","","",""
1412001,1412,3,103011,wac_talk_kyapi_in,0,wac_talk_kyapi_loop,1,0.2,"",""
1412002,1412,3,111,wac_no_items,1,"","",0.2,"",""
1412003,1412,2,103011,200,-340,0,"","","",""
1412004,1412,2,111,200,-340,0,"","","",""
1412005,1412,32,4,0,"","","","","",""
1412006,1412,32,2,1,"","","","","",""
1412007,1412,32,12,0,"","","","","",""
1412008,1412,21,vo_wac_220228,vo_wac_220228_000,0,0,"","","",""
1412009,1412,11,103011,"シュバババッ！！\nやったデース！\nフフフ……コウボウフデヲエラバズな\nできデス！",10,1,1,0,0,0.5
1412010,1412,91,0,"","","","","","",""
1412011,1412,21,vo_wac_220228,vo_wac_220228_001,0,0,"","","",""
1412012,1412,11,103011,"なんのこれしき、チューシンとして\nトーゼンデス！\nランドソルにショーグンの威光を\n知らしめまショウ！",10,1,1,0,0,0.5
1412013,1412,91,0,"","","","","","",""
1412014,1412,22,0,0,"","","","","",""
1413001,1413,3,103011,wac_idle_kyapi,1,"","",0.2,"",""
1413002,1413,3,111,wac_no_items,1,"","",0.2,"",""
1413003,1413,2,103011,200,-340,0,"","","",""
1413004,1413,2,111,200,-340,0,"","","",""
1413005,1413,32,4,0,"","","","","",""
1413006,1413,32,2,1,"","","","","",""
1413007,1413,32,12,0,"","","","","",""
1413008,1413,91,0,"","","","","","",""
1511001,1511,1,1,102911,202,-108,-212.75,2,0,wac_default_11
1511002,1511,5,1,111,201,-108,-212.75,2,0,wac_default_11
1511003,1511,31,1,1,0,0,1,1,"",""
1511004,1511,31,2,2,0,0,1,0,"",""
1511005,1511,31,11,11,0,0,1,0,"",""
1511006,1511,3,102911,wac_paint_11,0,"",0,0.2,"",""
1511007,1511,3,111,wac_paint_11,0,"",0,0.2,"",""
1511008,1511,93,0.3,0,"","","","","",""
1511009,1511,32,11,1,"","","","","",""
1511010,1511,23,se_10035700,se_10035700_roller,0,"","","","",""
1511011,1511,131,1,"","","","","","",""
1512001,1512,3,102911,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
1512002,1512,3,111,wac_no_items,1,"","",0.2,"",""
1512003,1512,2,102911,200,-340,0,"","","",""
1512004,1512,2,111,200,-340,0,"","","",""
1512005,1512,32,1,0,"","","","","",""
1512006,1512,32,2,1,"","","","","",""
1512007,1512,32,11,0,"","","","","",""
1512008,1512,21,vo_wac_220301,vo_wac_220301_000,0,0,"","","",""
1512009,1512,11,102911,"あっ、しまった～！\nつい自分のサインを書いちゃった♪",10,1,1,0,0,0.5
1512010,1512,91,0,"","","","","","",""
1512011,1512,21,vo_wac_220301,vo_wac_220301_001,0,0,"","","",""
1512012,1512,11,102911,"自分を見せるんじゃなくて\n自分の描いたものを見せる。\nこれも表現の形だよね！\nアイドル活動に生かせそう♪",10,1,1,0,0,0.5
1512013,1512,91,0,"","","","","","",""
1512014,1512,22,0,0,"","","","","",""
1513001,1513,3,102911,wac_idle_smile,1,"","",0.2,"",""
1513002,1513,3,111,wac_no_items,1,"","",0.2,"",""
1513003,1513,2,102911,200,-340,0,"","","",""
1513004,1513,2,111,200,-340,0,"","","",""
1513005,1513,32,1,0,"","","","","",""
1513006,1513,32,2,1,"","","","","",""
1513007,1513,32,11,0,"","","","","",""
1513008,1513,91,0,"","","","","","",""
1611001,1611,1,1,104211,202,-108,-212.75,2,0,wac_default_01
1611002,1611,5,1,111,201,-108,-212.75,2,0,wac_default_02
1611003,1611,31,1,1,0,0,1,1,"",""
1611004,1611,31,2,2,0,0,1,0,"",""
1611005,1611,31,11,11,0,0,1,0,"",""
1611006,1611,3,104211,wac_paint_01,0,"",0,0.2,"",""
1611007,1611,3,111,wac_paint_02,0,"",0,0.2,"",""
1611008,1611,93,0,0,"","","","","",""
1611009,1611,32,11,1,"","","","","",""
1611010,1611,23,se_10035700,se_10035700_brush,0,"","","","",""
1611011,1611,131,1,"","","","","","",""
1612001,1612,3,104211,wac_talk_wish_in,0,wac_talk_wish_loop,1,0.2,"",""
1612002,1612,3,111,wac_no_items,1,"","",0.2,"",""
1612003,1612,2,104211,200,-340,0,"","","",""
1612004,1612,2,111,200,-340,0,"","","",""
1612005,1612,32,1,0,"","","","","",""
1612006,1612,32,2,1,"","","","","",""
1612007,1612,32,11,0,"","","","","",""
1612008,1612,21,vo_wac_220302,vo_wac_220302_000,0,0,"","","",""
1612009,1612,11,104211,"あ……つい、癖でサインを\n描いてしまいました……\n……これ、ノゾミもやってそうですね。",10,1,1,0,0,0.5
1612010,1612,91,0,"","","","","","",""
1612011,1612,21,vo_wac_220302,vo_wac_220302_001,0,0,"","","",""
1612012,1612,11,104211,"ふふ。色々な絵が重なり合って\nまるで音色みたいに響き合っている。\n……完成が楽しみですね。",10,1,1,0,0,0.5
1612013,1612,91,0,"","","","","","",""
1612014,1612,22,0,0,"","","","","",""
1613001,1613,3,104211,wac_idle_wish,1,"","",0.2,"",""
1613002,1613,3,111,wac_no_items,1,"","",0.2,"",""
1613003,1613,2,104211,200,-340,0,"","","",""
1613004,1613,2,111,200,-340,0,"","","",""
1613005,1613,32,1,0,"","","","","",""
1613006,1613,32,2,1,"","","","","",""
1613007,1613,32,11,0,"","","","","",""
1613008,1613,91,0,"","","","","","",""
1711001,1711,1,1,105411,202,-108,-212.75,2,0,wac_default_11
1711002,1711,5,1,111,201,-108,-212.75,2,0,wac_default_13
1711003,1711,31,1,1,0,0,1,1,"",""
1711004,1711,31,2,2,0,0,1,0,"",""
1711005,1711,31,11,11,0,0,1,0,"",""
1711006,1711,3,105411,wac_paint_11,0,"",0,0.2,"",""
1711007,1711,3,111,wac_paint_13,0,"",0,0.2,"",""
1711008,1711,93,0.3,0,"","","","","",""
1711009,1711,32,11,1,"","","","","",""
1711010,1711,23,se_10035700,se_10035700_roller,0,"","","","",""
1711011,1711,131,1,"","","","","","",""
1712001,1712,3,105411,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
1712002,1712,3,111,wac_no_items,1,"","",0.2,"",""
1712003,1712,2,105411,200,-340,0,"","","",""
1712004,1712,2,111,200,-340,0,"","","",""
1712005,1712,32,1,0,"","","","","",""
1712006,1712,32,2,1,"","","","","",""
1712007,1712,32,11,0,"","","","","",""
1712008,1712,21,vo_wac_220303,vo_wac_220303_000,0,0,"","","",""
1712009,1712,11,105411,"なんで私は今、サインを……？\nでも、これくらいならいいですかね？\nいや、やっぱり修正しておきましょう。",10,1,1,0,0,0.5
1712010,1712,91,0,"","","","","","",""
1712011,1712,21,vo_wac_220303,vo_wac_220303_001,0,0,"","","",""
1712012,1712,11,105411,"いろいろ描いてたら\nなんだか新しい服を\n作りたくなってきちゃいました。\n……いい創作ができたってことですね。",10,1,1,0,0,0.5
1712013,1712,91,0,"","","","","","",""
1712014,1712,22,0,0,"","","","","",""
1713001,1713,3,105411,wac_idle_smile,1,"","",0.2,"",""
1713002,1713,3,111,wac_no_items,1,"","",0.2,"",""
1713003,1713,2,105411,200,-340,0,"","","",""
1713004,1713,2,111,200,-340,0,"","","",""
1713005,1713,32,1,0,"","","","","",""
1713006,1713,32,2,1,"","","","","",""
1713007,1713,32,11,0,"","","","","",""
1713008,1713,91,0,"","","","","","",""
1811001,1811,1,1,107111,202,-108,-212.75,2,0,wac_default_11
1811002,1811,5,1,111,201,-108,-212.75,2,0,wac_default_12
1811003,1811,31,1,1,0,0,1,1,"",""
1811004,1811,31,2,2,0,0,1,0,"",""
1811005,1811,31,11,11,0,0,1,0,"",""
1811006,1811,3,107111,wac_paint_11,0,"",0,0.2,"",""
1811007,1811,3,111,wac_paint_12,0,"",0,0.2,"",""
1811008,1811,93,0.3,0,"","","","","",""
1811009,1811,32,11,1,"","","","","",""
1811010,1811,23,se_10035700,se_10035700_roller,0,"","","","",""
1811011,1811,131,1,"","","","","","",""
1812001,1812,3,107111,wac_talk_doya_in,0,wac_talk_doya_loop,1,0.2,"",""
1812002,1812,3,111,wac_no_items,1,"","",0.2,"",""
1812003,1812,2,107111,200,-340,0,"","","",""
1812004,1812,2,111,200,-340,0,"","","",""
1812005,1812,32,1,0,"","","","","",""
1812006,1812,32,2,1,"","","","","",""
1812007,1812,32,11,0,"","","","","",""
1812008,1812,21,vo_wac_220304,vo_wac_220304_000,0,0,"","","",""
1812009,1812,11,107111,"ふん、このワタシがお絵描きとは\n退屈を殺すにしても、もう少し過激な\nものを用意してほしいものだ。",10,1,1,0,0,0.5
1812010,1812,91,0,"","","","","","",""
1812011,1812,21,vo_wac_220304,vo_wac_220304_001,0,0,"","","",""
1812012,1812,11,107111,"とはいえ、このクリスティーナさんは\n芸術だって当然嗜んでいる。\nさぁ見るがいいよ。\nとくと見て、落涙するがいいさ！",10,1,1,0,0,0.5
1812013,1812,91,0,"","","","","","",""
1812014,1812,22,0,0,"","","","","",""
1813001,1813,3,107111,wac_idle_doya,1,"","",0.2,"",""
1813002,1813,3,111,wac_no_items,1,"","",0.2,"",""
1813003,1813,2,107111,200,-340,0,"","","",""
1813004,1813,2,111,200,-340,0,"","","",""
1813005,1813,32,1,0,"","","","","",""
1813006,1813,32,2,1,"","","","","",""
1813007,1813,32,11,0,"","","","","",""
1813008,1813,91,0,"","","","","","",""
1911001,1911,1,1,104711,202,-108,-325,2,0,wac_default_bot_01
1911002,1911,5,1,111,201,-108,-325,2,0,wac_default_08
1911003,1911,31,3,3,0,0,1,1,"",""
1911004,1911,31,2,2,0,0,1,0,"",""
1911005,1911,31,13,13,0,0,1,0,"",""
1911006,1911,3,104711,wac_paint_bot_01,0,"",0,0.2,"",""
1911007,1911,3,111,wac_paint_08,0,"",0,0.2,"",""
1911008,1911,93,0,0,"","","","","",""
1911009,1911,32,13,1,"","","","","",""
1911010,1911,23,se_10035700,se_10035700_brush,0,"","","","",""
1911011,1911,131,1,"","","","","","",""
1912001,1912,3,104711,wac_talk_sad_in,0,wac_talk_sad_loop,1,0.2,"",""
1912002,1912,3,111,wac_no_items,1,"","",0.2,"",""
1912003,1912,2,104711,200,-340,0,"","","",""
1912004,1912,2,111,200,-340,0,"","","",""
1912005,1912,32,3,0,"","","","","",""
1912006,1912,32,2,1,"","","","","",""
1912007,1912,32,13,0,"","","","","",""
1912008,1912,21,vo_wac_220305,vo_wac_220305_000,0,0,"","","",""
1912009,1912,11,104711,"うーん、きちんとうまく描けたかな。\nこういうことは私よりも他の団員が\n向いてると思うんだけど……",10,1,1,0,0,0.5
1912010,1912,91,0,"","","","","","",""
1912011,1912,21,vo_wac_220305,vo_wac_220305_001,0,0,"","","",""
1912012,1912,11,104711,"団長として皆の手本になるのも\n大切だよね。\n精一杯描いたから、大丈夫だよね。\n他の人の絵を見るのも楽しみだな。",10,1,1,0,0,0.5
1912013,1912,91,0,"","","","","","",""
1912014,1912,22,0,0,"","","","","",""
1913001,1913,3,104711,wac_idle_sad,1,"","",0.2,"",""
1913002,1913,3,111,wac_no_items,1,"","",0.2,"",""
1913003,1913,2,104711,200,-340,0,"","","",""
1913004,1913,2,111,200,-340,0,"","","",""
1913005,1913,32,3,0,"","","","","",""
1913006,1913,32,2,1,"","","","","",""
1913007,1913,32,13,0,"","","","","",""
1913008,1913,91,0,"","","","","","",""
2011001,2011,1,1,103711,202,-108,-325,2,0,wac_default_bot_01
2011002,2011,5,1,111,201,-108,-325,2,0,wac_default_04
2011003,2011,31,3,3,0,0,1,1,"",""
2011004,2011,31,2,2,0,0,1,0,"",""
2011005,2011,31,13,13,0,0,1,0,"",""
2011006,2011,3,103711,wac_paint_bot_01,0,"",0,0.2,"",""
2011007,2011,3,111,wac_paint_04,0,"",0,0.2,"",""
2011008,2011,93,0,0,"","","","","",""
2011009,2011,32,13,1,"","","","","",""
2011010,2011,23,se_10035700,se_10035700_brush,0,"","","","",""
2011011,2011,131,1,"","","","","","",""
2012001,2012,3,103711,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
2012002,2012,3,111,wac_no_items,1,"","",0.2,"",""
2012003,2012,2,103711,200,-340,0,"","","",""
2012004,2012,2,111,200,-340,0,"","","",""
2012005,2012,32,3,0,"","","","","",""
2012006,2012,32,2,1,"","","","","",""
2012007,2012,32,13,0,"","","","","",""
2012008,2012,21,vo_wac_220306,vo_wac_220306_000,0,0,"","","",""
2012009,2012,11,103711,"壁に絵を描くなんて\nイタズラしてるみたいで\n楽しかった……なんて、\n私が言っちゃダメか。",10,1,1,0,0,0.5
2012010,2012,91,0,"","","","","","",""
2012011,2012,21,vo_wac_220306,vo_wac_220306_001,0,0,"","","",""
2012012,2012,11,103711,"でも本当に楽しかったよ。\n公共事業でこういうことをするのも\nいいものだね。\n明るく楽しい街になるといいな。",10,1,1,0,0,0.5
2012013,2012,91,0,"","","","","","",""
2012014,2012,22,0,0,"","","","","",""
2013001,2013,3,103711,wac_idle_smile,1,"","",0.2,"",""
2013002,2013,3,111,wac_no_items,1,"","",0.2,"",""
2013003,2013,2,103711,200,-340,0,"","","",""
2013004,2013,2,111,200,-340,0,"","","",""
2013005,2013,32,3,0,"","","","","",""
2013006,2013,32,2,1,"","","","","",""
2013007,2013,32,13,0,"","","","","",""
2013008,2013,91,0,"","","","","","",""
2111001,2111,1,1,100511,202,-108,-212.75,2,0,wac_default_11
2111002,2111,5,1,111,201,-108,-212.75,2,0,wac_default_12
2111003,2111,31,1,1,0,0,1,1,"",""
2111004,2111,31,2,2,0,0,1,0,"",""
2111005,2111,31,11,11,0,0,1,0,"",""
2111006,2111,3,100511,wac_paint_11,0,"",0,0.2,"",""
2111007,2111,3,111,wac_paint_12,0,"",0,0.2,"",""
2111008,2111,93,0.3,0,"","","","","",""
2111009,2111,32,11,1,"","","","","",""
2111010,2111,23,se_10035700,se_10035700_roller,0,"","","","",""
2111011,2111,131,1,"","","","","","",""
2112001,2112,3,100511,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
2112002,2112,3,111,wac_no_items,1,"","",0.2,"",""
2112003,2112,2,100511,200,-340,0,"","","",""
2112004,2112,2,111,200,-340,0,"","","",""
2112005,2112,32,1,0,"","","","","",""
2112006,2112,32,2,1,"","","","","",""
2112007,2112,32,11,0,"","","","","",""
2112008,2112,21,vo_wac_220307,vo_wac_220307_000,0,0,"","","",""
2112009,2112,11,100511,"じゃんじゃじゃ～ん！\n自分、心を込めて描いたッス！\n最初は不安もあったッスけど、\nそんなのは邪魔なだけッスよね！",10,1,1,0,0,0.5
2112010,2112,91,0,"","","","","","",""
2112011,2112,21,vo_wac_220307,vo_wac_220307_001,0,0,"","","",""
2112012,2112,11,100511,"一筆入魂で\n正義の心を込める方が大切ッス。\nこれで街の悪い人たちも\n正義に目覚めてくれるといいッスね！",10,1,1,0,0,0.5
2112013,2112,91,0,"","","","","","",""
2112014,2112,22,0,0,"","","","","",""
2113001,2113,3,100511,wac_idle_smile,1,"","",0.2,"",""
2113002,2113,3,111,wac_no_items,1,"","",0.2,"",""
2113003,2113,2,100511,200,-340,0,"","","",""
2113004,2113,2,111,200,-340,0,"","","",""
2113005,2113,32,1,0,"","","","","",""
2113006,2113,32,2,1,"","","","","",""
2113007,2113,32,11,0,"","","","","",""
2113008,2113,91,0,"","","","","","",""
2211001,2211,1,1,103211,202,-108,-212.75,2,0,wac_default_11
2211002,2211,5,1,111,201,-108,-212.75,2,0,wac_default_13
2211003,2211,31,1,1,0,0,1,1,"",""
2211004,2211,31,2,2,0,0,1,0,"",""
2211005,2211,31,11,11,0,0,1,0,"",""
2211006,2211,3,103211,wac_paint_11,0,"",0,0.2,"",""
2211007,2211,3,111,wac_paint_13,0,"",0,0.2,"",""
2211008,2211,93,0.3,0,"","","","","",""
2211009,2211,32,11,1,"","","","","",""
2211010,2211,23,se_10035700,se_10035700_roller,0,"","","","",""
2211011,2211,131,1,"","","","","","",""
2212001,2212,3,103211,wac_talk_smile_in,0,wac_talk_smile_loop,1,0.2,"",""
2212002,2212,3,111,wac_no_items,1,"","",0.2,"",""
2212003,2212,2,103211,200,-340,0,"","","",""
2212004,2212,2,111,200,-340,0,"","","",""
2212005,2212,32,1,0,"","","","","",""
2212006,2212,32,2,1,"","","","","",""
2212007,2212,32,11,0,"","","","","",""
2212008,2212,21,vo_wac_220308,vo_wac_220308_000,0,0,"","","",""
2212009,2212,11,103211,"完成、ですわー！\n私、芸術は普段見る側でしたが\n描くというのも楽しいですわね！",10,1,1,0,0,0.5
2212010,2212,91,0,"","","","","","",""
2212011,2212,21,vo_wac_220308,vo_wac_220308_001,0,0,"","","",""
2212012,2212,11,103211,"そうですわ！　この絵が完成したら\n【メルクリウス財団】で買い取って……\nいえ、いけませんわね。\nこれはみなさまがたのもの、ですわね。",10,1,1,0,0,0.5
2212013,2212,91,0,"","","","","","",""
2212014,2212,22,0,0,"","","","","",""
2213001,2213,3,103211,wac_idle_smile,1,"","",0.2,"",""
2213002,2213,3,111,wac_no_items,1,"","",0.2,"",""
2213003,2213,2,103211,200,-340,0,"","","",""
2213004,2213,2,111,200,-340,0,"","","",""
2213005,2213,32,1,0,"","","","","",""
2213006,2213,32,2,1,"","","","","",""
2213007,2213,32,11,0,"","","","","",""
2213008,2213,91,0,"","","","","","",""
2311001,2311,1,1,104831,202,-108,-212.75,2,0,wac_default_11
2311002,2311,5,1,111,201,-108,-212.75,2,0,wac_default_11
2311003,2311,31,1,1,0,0,1,1,"",""
2311004,2311,31,2,2,0,0,1,0,"",""
2311005,2311,31,11,11,0,0,1,0,"",""
2311006,2311,3,104831,wac_paint_11,0,"",0,0.2,"",""
2311007,2311,3,111,wac_paint_11,0,"",0,0.2,"",""
2311008,2311,93,0.3,0,"","","","","",""
2311009,2311,32,11,1,"","","","","",""
2311010,2311,23,se_10035700,se_10035700_roller,0,"","","","",""
2311011,2311,131,1,"","","","","","",""
2312001,2312,3,104831,wac_talk_doya_in,0,wac_talk_doya_loop,1,0.2,"",""
2312002,2312,3,111,wac_no_items,1,"","",0.2,"",""
2312003,2312,2,104831,200,-340,0,"","","",""
2312004,2312,2,111,200,-340,0,"","","",""
2312005,2312,32,1,0,"","","","","",""
2312006,2312,32,2,1,"","","","","",""
2312007,2312,32,11,0,"","","","","",""
2312008,2312,21,vo_wac_220309,vo_wac_220309_000,0,0,"","","",""
2312009,2312,11,104831,"ふふっ。\n塗装のアルバイトで培った\n私の技術を存分に\n活かして描いたわよ！",10,1,1,0,0,0.5
2312010,2312,91,0,"","","","","","",""
2312011,2312,21,vo_wac_220309,vo_wac_220309_001,0,0,"","","",""
2312012,2312,11,104831,"もちろん、効率だけじゃなく\n芸術面も追求してるわ！\nふふっ、美術講師のバイトも\nできちゃうかもしれないわね♪",10,1,1,0,0,0.5
2312013,2312,91,0,"","","","","","",""
2312014,2312,22,0,0,"","","","","",""
2313001,2313,3,104831,wac_idle_doya,1,"","",0.2,"",""
2313002,2313,3,111,wac_no_items,1,"","",0.2,"",""
2313003,2313,2,104831,200,-340,0,"","","",""
2313004,2313,2,111,200,-340,0,"","","",""
2313005,2313,32,1,0,"","","","","",""
2313006,2313,32,2,1,"","","","","",""
2313007,2313,32,11,0,"","","","","",""
2313008,2313,91,0,"","","","","","",""
2411001,2411,1,1,103411,202,-108,-212.75,2,0,wac_default_01
2411002,2411,5,1,111,201,-108,-212.75,2,0,wac_default_01
2411003,2411,31,1,1,0,0,1,1,"",""
2411004,2411,31,2,2,0,0,1,0,"",""
2411005,2411,31,11,11,0,0,1,0,"",""
2411006,2411,3,103411,wac_paint_01,0,"",0,0.2,"",""
2411007,2411,3,111,wac_paint_01,0,"",0,0.2,"",""
2411008,2411,93,0,0,"","","","","",""
2411009,2411,32,11,1,"","","","","",""
2411010,2411,23,se_10035700,se_10035700_brush,0,"","","","",""
2411011,2411,131,1,"","","","","","",""
2412001,2412,3,103411,wac_talk_wish_in,0,wac_talk_wish_loop,1,0.2,"",""
2412002,2412,3,111,wac_no_items,1,"","",0.2,"",""
2412003,2412,2,103411,200,-340,0,"","","",""
2412004,2412,2,111,200,-340,0,"","","",""
2412005,2412,32,1,0,"","","","","",""
2412006,2412,32,2,1,"","","","","",""
2412007,2412,32,11,0,"","","","","",""
2412008,2412,21,vo_wac_220310,vo_wac_220310_000,0,0,"","","",""
2412009,2412,11,103411,"よし、こんなものかしら。\nあんまり自信はないけど\n一生懸命描かせてもらったわ。",10,1,1,0,0,0.5
2412010,2412,91,0,"","","","","","",""
2412011,2412,21,vo_wac_220310,vo_wac_220310_001,0,0,"","","",""
2412012,2412,11,103411,"この絵を見て\nみんな喜んでくれるかしら。\nふふっ、いい仕事した気分。\n……さて、いい仕事をした後は～♪",10,1,1,0,0,0.5
2412013,2412,91,0,"","","","","","",""
2412014,2412,22,0,0,"","","","","",""
2413001,2413,3,103411,wac_idle_wish,1,"","",0.2,"",""
2413002,2413,3,111,wac_no_items,1,"","",0.2,"",""
2413003,2413,2,103411,200,-340,0,"","","",""
2413004,2413,2,111,200,-340,0,"","","",""
2413005,2413,32,1,0,"","","","","",""
2413006,2413,32,2,1,"","","","","",""
2413007,2413,32,11,0,"","","","","",""
2413008,2413,91,0,"","","","","","",""
2511001,2511,1,1,104611,202,-108,-212.75,2,0,wac_default_11
2511002,2511,5,1,111,201,-108,-212.75,2,0,wac_default_12
2511003,2511,31,1,1,0,0,1,1,"",""
2511004,2511,31,2,2,0,0,1,0,"",""
2511005,2511,31,11,11,0,0,1,0,"",""
2511006,2511,3,104611,wac_paint_11,0,"",0,0.2,"",""
2511007,2511,3,111,wac_paint_12,0,"",0,0.2,"",""
2511008,2511,93,0.3,0,"","","","","",""
2511009,2511,32,11,1,"","","","","",""
2511010,2511,23,se_10035700,se_10035700_roller,0,"","","","",""
2511011,2511,131,1,"","","","","","",""
2512001,2512,3,104611,wac_talk_kyapi_in,0,wac_talk_kyapi_loop,1,0.2,"",""
2512002,2512,3,111,wac_no_items,1,"","",0.2,"",""
2512003,2512,2,104611,200,-340,0,"","","",""
2512004,2512,2,111,200,-340,0,"","","",""
2512005,2512,32,1,0,"","","","","",""
2512006,2512,32,2,1,"","","","","",""
2512007,2512,32,11,0,"","","","","",""
