command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
6214058,6214,3,106611,wac_birthday_talk_anger,1,"","",0.2,"",""
6214059,6214,21,vo_wac_06214,vo_wac_06214_001,0,0,"","","",""
6214060,6214,11,106611,"そそそ、そんなことねーですよ！？\nやろうとしたけどカヤぴぃに\n止められた……とか\nそんなことは断じてねーですっ！",10,1,1,0,0,0.5
6214061,6214,91,0,"","","","","","",""
6214062,6214,3,106611,wac_birthday_idle_normal,1,"","",0.2,"",""
6214063,6214,3,106731,wac_birthday_talk_wish,1,"","",0.2,"",""
6214064,6214,21,vo_wac_06214,vo_wac_06214_002,0,0,"","","",""
6214065,6214,11,106731,"ふふ、ごめんごめん、冗談だよ～\n……ふふ、ありがとうね。\nとってもうれしいな♪",10,1,1,0,0,0.5
6214066,6214,91,0,"","","","","","",""
6214067,6214,3,106731,wac_birthday_talk_smile,1,"","",0.2,"",""
6214068,6214,21,vo_wac_06214,vo_wac_06214_003,0,0,"","","",""
6214069,6214,11,106731,"カヤちゃんも君も、ありがとうね。\nんんー、今日はいい日だな～☆\n私からのお礼、楽しみに待っててね♪",10,1,1,0,0,0.5
6214070,6214,91,0,"","","","","","",""
6214071,6214,22,0,"","","","","","",""
8014001,8014,25,bgm_M321,bgm_M321_2C,"","","","","",""
8014002,8014,1,1,104411,250,-1000,-70,2,0,wac_birthday_idle_normal
8014003,8014,1,1,103111,256,170,-260,2,1,wac_birthday_shinobu_idle_wish
8014004,8014,1,1,100711,259,270,-310,2,1,wac_birthday_idle_smile
8014005,8014,1,1,102211,257,400,-270,2,1,wac_birthday_idle_normal
8014006,8014,1,1,100611,258,500,-310,2,1,wac_birthday_idle_smile
8014007,8014,13,104411,300,"","","","","",""
8014008,8014,13,103111,300,"","","","","",""
8014009,8014,31,600,600,0,0,1,1,"",""
8014010,8014,31,602,602,0,0,1,0,"",""
8014011,8014,31,603,603,0,0,1,0,"",""
8014012,8014,31,604,604,30,60,1,1,"",""
8014013,8014,31,610,610,0,0,1,1,"",""
8014014,8014,31,700,700,0,0,1,0,"",""
8014015,8014,31,701,701,0,0,1,0,"",""
8014016,8014,31,702,702,0,0,1,0,"",""
8014017,8014,31,800,800,0,0,1,0,"",""
8014018,8014,31,906,906,30,60,1,1,"",""
8014019,8014,93,1,"","","","","","",""
8014020,8014,3,100711,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
8014021,8014,3,103111,wac_birthday_shinobu_reaction_04,0,wac_birthday_shinobu_reaction_01,1,0.2,0.2,""
8014022,8014,93,0.1,"","","","","","",""
8014023,8014,3,102211,wac_birthday_reaction_01,0,wac_birthday_reaction_04,1,0.2,0.2,""
8014024,8014,3,100611,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
8014025,8014,93,0.3,"","","","","","",""
8014026,8014,3,104411,wac_birthday_run_01,1,"","",0.2,"",""
8014027,8014,2,104411,0,-70,3,"","","",""
8014028,8014,93,2.5,"","","","","","",""
8014029,8014,32,602,1,"","","","","",""
8014030,8014,93,0.6,"","","","","","",""
8014031,8014,32,600,0,"","","","","",""
8014032,8014,32,610,0,"","","","","",""
8014033,8014,32,604,0,"","","","","",""
8014034,8014,32,701,1,"","","","","",""
8014035,8014,33,906,0,0,0.01,"","","",""
8014036,8014,3,104411,wac_birthday_blowout_01,0,wac_birthday_wish_02,1,0.2,0.2,""
8014037,8014,2,104411,-200,-330,0.01,"","","",""
8014038,8014,3,103111,wac_birthday_shinobu_idle_wish,1,"","",0.2,"",""
8014039,8014,2,103111,150,-320,0.01,"","","",""
8014040,8014,3,100711,wac_birthday_idle_smile,1,"","",0.2,"",""
8014041,8014,2,100711,265,-360,0.01,"","","",""
8014042,8014,3,102211,wac_birthday_idle_normal,1,"","",0.2,"",""
8014043,8014,2,102211,400,-320,0.01,"","","",""
8014044,8014,3,100611,wac_birthday_idle_smile,1,"","",0.2,"",""
8014045,8014,2,100611,500,-340,0.01,"","","",""
8014046,8014,93,0,"","","","","","",""
8014047,8014,32,800,1,"","","","","",""
8014048,8014,93,0.7,"","","","","","",""
8014049,8014,32,702,1,"","","","","",""
8014050,8014,93,0.5,"","","","","","",""
8014051,8014,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
8014052,8014,32,701,0,"","","","","",""
8014053,8014,93,0.4,"","","","","","",""
8014054,8014,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
8014055,8014,32,700,1,"","","","","",""
8014056,8014,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
8014057,8014,3,103111,wac_birthday_shinobu_clap_to_wish,0,wac_birthday_shinobu_idle_wish,1,0.2,0.2,""
8014058,8014,3,102211,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
8014059,8014,93,0.1,"","","","","","",""
8014060,8014,3,100711,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
8014061,8014,93,0.1,"","","","","","",""
8014062,8014,3,100611,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
8014063,8014,93,2,"","","","","","",""
8014064,8014,131,1,"","","","","","",""
8014065,8014,21,vo_wac_08014,vo_wac_08014_000,0,0,"","","",""
8014066,8014,11,104411,"おお、わらわの誕生日祝いか！\nうむうむ！　お主らも夜を統べるものの\n従者としての振る舞いを理解してきた\nようじゃのう！",10,1,1,0,0,0.5
8014067,8014,91,0,"","","","","","",""
8014068,8014,3,104411,wac_birthday_idle_normal,1,"","",0.2,"",""
8014069,8014,3,103111,wac_birthday_shinobu_talk_wish,1,"","",0.2,"",""
8014070,8014,21,vo_wac_08014,vo_wac_08014_002,0,0,"","","",""
8014071,8014,11,103111,"従者かどうかは\nちょっとわからないですけど、\nお祝いしたいと思ったので……\nお誕生日、おめでとうございます。",10,1,1,0,0,0.5
8014072,8014,91,0,"","","","","","",""
8014073,8014,3,103111,wac_birthday_shinobu_idle_wish,1,"","",0.2,"",""
8014074,8014,3,104411,wac_birthday_talk_doya,1,"","",0.2,"",""
8014075,8014,21,vo_wac_08014,vo_wac_08014_003,0,0,"","","",""
8014076,8014,11,104411,"みなの粋な計らい、褒めてつかわすぞ。\nお主も駆けつけてくれたのじゃな。\n我が眷属としての忠勤、大儀である。",10,1,1,0,0,0.5
8014077,8014,91,0,"","","","","","",""
8014078,8014,3,104411,wac_birthday_talk_smile,1,"","",0.2,"",""
8014079,8014,21,vo_wac_08014,vo_wac_08014_004,0,0,"","","",""
8014080,8014,11,104411,"ふふ。長き時を生きてきたわらわが\n誕生日で心を動かされるとは……\n力を取り戻した暁には\nみなの気持ちにきちんと報いねばのう！",10,1,1,0,0,0.5
8014081,8014,91,0,"","","","","","",""
8014082,8014,22,0,"","","","","","",""
8514001,8514,25,bgm_M321,bgm_M321_2C,"","","","","",""
8514002,8514,1,1,102311,250,-1000,-70,2,0,wac_birthday_idle_normal
8514003,8514,1,1,102111,256,200,-270,2,1,wac_birthday_idle_wish
8514004,8514,1,1,102811,258,310,-310,2,1,wac_birthday_idle_normal
8514005,8514,1,1,102511,257,445,-290,2,1,wac_birthday_idle_smile
8514006,8514,13,102311,300,"","","","","",""
8514007,8514,13,102111,300,"","","","","",""
8514008,8514,31,600,600,0,0,1,1,"",""
8514009,8514,31,602,602,0,0,1,0,"",""
8514010,8514,31,603,603,0,0,1,0,"",""
8514011,8514,31,604,604,30,60,1,1,"",""
8514012,8514,31,610,610,0,0,1,1,"",""
8514013,8514,31,700,700,0,0,1,0,"",""
8514014,8514,31,701,701,0,0,1,0,"",""
8514015,8514,31,702,702,0,0,1,0,"",""
8514016,8514,31,800,800,0,0,1,0,"",""
8514017,8514,31,907,907,30,60,1,1,"",""
8514018,8514,93,1,"","","","","","",""
8514019,8514,3,102111,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
8514020,8514,93,0.1,"","","","","","",""
8514021,8514,3,102811,wac_birthday_reaction_01,0,wac_birthday_reaction_04,1,0.2,0.2,""
8514022,8514,3,102511,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
8514023,8514,93,0.3,"","","","","","",""
8514024,8514,3,102311,wac_birthday_run_01,1,"","",0.2,"",""
8514025,8514,2,102311,0,-70,3,"","","",""
8514026,8514,93,2.5,"","","","","","",""
8514027,8514,32,602,1,"","","","","",""
8514028,8514,93,0.6,"","","","","","",""
8514029,8514,32,600,0,"","","","","",""
8514030,8514,32,610,0,"","","","","",""
8514031,8514,32,604,0,"","","","","",""
8514032,8514,32,701,1,"","","","","",""
8514033,8514,33,907,0,0,0.01,"","","",""
8514034,8514,3,102311,wac_birthday_blowout_01,0,wac_birthday_wish_02,1,0.2,0.2,""
8514035,8514,2,102311,-200,-330,0.01,"","","",""
8514036,8514,3,102111,wac_birthday_idle_wish,1,"","",0.2,"",""
8514037,8514,2,102111,180,-320,0.01,"","","",""
8514038,8514,3,102811,wac_birthday_idle_normal,1,"","",0.2,"",""
8514039,8514,2,102811,290,-360,0.01,"","","",""
8514040,8514,3,102511,wac_birthday_idle_smile,1,"","",0.2,"",""
8514041,8514,2,102511,425,-340,0.01,"","","",""
8514042,8514,93,0,"","","","","","",""
8514043,8514,32,800,1,"","","","","",""
8514044,8514,93,0.7,"","","","","","",""
8514045,8514,32,702,1,"","","","","",""
8514046,8514,93,0.5,"","","","","","",""
8514047,8514,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
8514048,8514,32,701,0,"","","","","",""
8514049,8514,93,0.4,"","","","","","",""
8514050,8514,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
8514051,8514,32,700,1,"","","","","",""
8514052,8514,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
8514053,8514,3,102111,wac_birthday_clap_to_wish,0,wac_birthday_idle_wish,1,0.2,0.2,""
8514054,8514,93,0.1,"","","","","","",""
8514055,8514,3,102811,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
8514056,8514,93,0.1,"","","","","","",""
8514057,8514,3,102511,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
8514058,8514,93,2,"","","","","","",""
8514059,8514,131,1,"","","","","","",""
8514060,8514,21,vo_wac_08514,vo_wac_08514_000,0,0,"","","",""
8514061,8514,11,102311,"わあ～！　ケーキだあ～♪\nすっごくおいしそうだね、ぷうきち！\nもしかして……私の誕生日ケーキ……？",10,1,1,0,0,0.5
8514062,8514,91,0,"","","","","","",""
8514063,8514,3,102311,wac_birthday_idle_smile,1,"","",0.2,"",""
8514064,8514,3,102111,wac_birthday_talk_smile,1,"","",0.2,"",""
8514065,8514,21,vo_wac_08514,vo_wac_08514_001,0,0,"","","",""
8514066,8514,11,102111,"そうだよ♪　お誕生日、おめでとう♪\nお兄ちゃんに教わって作ったんだ。\nよろこんでもらえたらうれしいな……♪",10,1,1,0,0,0.5
8514067,8514,91,0,"","","","","","",""
8514068,8514,3,102111,wac_birthday_idle_smile,1,"","",0.2,"",""
8514069,8514,3,102311,wac_birthday_talk_wish,1,"","",0.2,"",""
8514070,8514,21,vo_wac_08514,vo_wac_08514_002,0,0,"","","",""
8514071,8514,11,102311,"すっごくうれしいよ！\nクルミとみんなと、\nそれにおにいちゃんと……\n私の大切な人に囲まれて……",10,1,1,0,0,0.5
8514072,8514,91,0,"","","","","","",""
8514073,8514,3,102311,wac_birthday_talk_smile,1,"","",0.2,"",""
8514074,8514,21,vo_wac_08514,vo_wac_08514_003,0,0,"","","",""
8514075,8514,11,102311,"本当に、幸せだなあ……♪\nみんな、改めてこれからもよろしくね！",10,1,1,0,0,0.5
8514076,8514,91,0,"","","","","","",""
8514077,8514,22,0,"","","","","","",""
8614001,8614,25,bgm_M321,bgm_M321_2C,"","","","","",""
8614002,8614,1,1,105911,250,-1000,-70,2,0,wac_birthday_idle_normal
8614003,8614,1,1,106411,256,200,-270,2,1,wac_birthday_idle_smile
8614004,8614,1,1,106011,258,315,-310,2,1,wac_birthday_idle_doya
8614005,8614,1,1,105811,257,455,-290,2,1,wac_birthday_idle_kyapi
8614006,8614,13,105911,300,"","","","","",""
8614007,8614,13,106411,300,"","","","","",""
8614008,8614,31,600,600,0,0,1,1,"",""
8614009,8614,31,602,602,0,0,1,0,"",""
8614010,8614,31,603,603,0,0,1,0,"",""
8614011,8614,31,604,604,30,60,1,1,"",""
8614012,8614,31,610,610,0,0,1,1,"",""
8614013,8614,31,700,700,0,0,1,0,"",""
8614014,8614,31,701,701,0,0,1,0,"",""
8614015,8614,31,702,702,0,0,1,0,"",""
8614016,8614,31,800,800,0,0,1,0,"",""
8614017,8614,31,908,908,30,60,1,1,"",""
8614018,8614,93,1,"","","","","","",""
8614019,8614,3,106011,wac_birthday_reaction_01,0,wac_birthday_reaction_04,1,0.2,0.2,""
8614020,8614,93,0.1,"","","","","","",""
8614021,8614,3,106411,wac_birthday_reaction_02,0,wac_birthday_reaction_03,1,0.2,0.2,""
8614022,8614,3,105811,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
8614023,8614,93,0.3,"","","","","","",""
8614024,8614,3,105911,wac_birthday_run_01,1,"","",0.2,"",""
8614025,8614,2,105911,0,-70,3,"","","",""
8614026,8614,93,2.5,"","","","","","",""
8614027,8614,32,602,1,"","","","","",""
8614028,8614,93,0.6,"","","","","","",""
8614029,8614,32,600,0,"","","","","",""
8614030,8614,32,610,0,"","","","","",""
8614031,8614,32,604,0,"","","","","",""
8614032,8614,32,701,1,"","","","","",""
8614033,8614,33,908,0,0,0.01,"","","",""
8614034,8614,3,105911,wac_birthday_blowout_03,0,wac_birthday_wish_04,1,0.2,0.2,""
8614035,8614,2,105911,-200,-330,0.01,"","","",""
8614036,8614,3,106411,wac_birthday_idle_smile,1,"","",0.2,"",""
8614037,8614,2,106411,180,-320,0.01,"","","",""
8614038,8614,3,106011,wac_birthday_idle_doya,1,"","",0.2,"",""
8614039,8614,2,106011,295,-360,0.01,"","","",""
8614040,8614,3,105811,wac_birthday_idle_kyapi,1,"","",0.2,"",""
8614041,8614,2,105811,435,-340,0.01,"","","",""
8614042,8614,93,0,"","","","","","",""
8614043,8614,32,800,1,"","","","","",""
8614044,8614,93,0.7,"","","","","","",""
8614045,8614,32,702,1,"","","","","",""
8614046,8614,93,0.5,"","","","","","",""
8614047,8614,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
8614048,8614,32,701,0,"","","","","",""
8614049,8614,93,0.4,"","","","","","",""
8614050,8614,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
8614051,8614,32,700,1,"","","","","",""
8614052,8614,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
8614053,8614,3,106411,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
8614054,8614,93,0.1,"","","","","","",""
8614055,8614,3,106011,wac_birthday_clap,0,wac_birthday_idle_doya,1,0.2,0.2,""
8614056,8614,93,0.1,"","","","","","",""
8614057,8614,3,105811,wac_birthday_clap,0,wac_birthday_idle_kyapi,1,0.2,0.2,""
8614058,8614,93,2,"","","","","","",""
8614059,8614,131,1,"","","","","","",""
8614060,8614,21,vo_wac_08614,vo_wac_08614_000,0,0,"","","",""
8614061,8614,11,105911,"このケーキ……それに飾り付けは……\nみなさま！\nわたくしのために、このような……\nなんとお礼を申し上げれば……",10,1,1,0,0,0.5
8614062,8614,91,0,"","","","","","",""
8614063,8614,3,105911,wac_birthday_idle_wish,1,"","",0.2,"",""
8614064,8614,3,106411,wac_birthday_talk_normal,1,"","",0.2,"",""
8614065,8614,21,vo_wac_08614,vo_wac_08614_001,0,0,"","","",""
8614066,8614,11,106411,"私たちはみんな、同じ食卓を囲む\n家族なんだから。\n大事な家族の特別な日を\nお祝いするのは、当然のことよ。",10,1,1,0,0,0.5
8614067,8614,91,0,"","","","","","",""
8614068,8614,3,106411,wac_birthday_talk_smile,1,"","",0.2,"",""
8614069,8614,21,vo_wac_08614,vo_wac_08614_002,0,0,"","","",""
8614070,8614,11,106411,"改めて、お誕生日おめでとう。\nコッコロさん！",10,1,1,0,0,0.5
8614071,8614,91,0,"","","","","","",""
8614072,8614,3,106411,wac_birthday_idle_smile,1,"","",0.2,"",""
8614073,8614,3,105911,wac_birthday_talk_wish,1,"","",0.2,"",""
8614074,8614,21,vo_wac_08614,vo_wac_08614_003,0,0,"","","",""
8614075,8614,11,105911,"シェフィさま……！\nペコリーヌさまにキャルさま……\nそれに主さまも。\n本当に、本当にありがとうございます。",10,1,1,0,0,0.5
8614076,8614,91,0,"","","","","","",""
8614077,8614,3,105911,wac_birthday_talk_smile,1,"","",0.2,"",""
8614078,8614,21,vo_wac_08614,vo_wac_08614_004,0,0,"","","",""
8614079,8614,11,105911,"みなさまと一緒に、今日という日を、\nこのような形で迎えられて……\nわたくしは本当に、\n果報者でございますね。",10,1,1,0,0,0.5
8614080,8614,91,0,"","","","","","",""
8614081,8614,22,0,"","","","","","",""
10914001,10914,25,bgm_M321,bgm_M321_2C,"","","","","",""
10914002,10914,1,1,104211,250,-1000,-70,2,0,wac_birthday_idle_normal
10914003,10914,1,1,105411,256,230,-270,2,1,wac_birthday_idle_normal
10914004,10914,1,1,102911,257,410,-310,2,1,wac_birthday_idle_smile
10914005,10914,13,104211,300,"","","","","",""
10914006,10914,13,105411,300,"","","","","",""
10914007,10914,13,102911,300,"","","","","",""
10914008,10914,31,500,500,0,0,1,0,"",""
10914009,10914,31,600,600,0,0,1,1,"",""
10914010,10914,31,602,602,0,0,1,0,"",""
10914011,10914,31,603,603,0,0,1,0,"",""
10914012,10914,31,604,604,30,60,1,1,"",""
10914013,10914,31,612,612,0,0,1,1,"",""
10914014,10914,31,700,700,0,0,1,0,"",""
10914015,10914,31,701,701,0,0,1,0,"",""
10914016,10914,31,702,702,0,0,1,0,"",""
10914017,10914,31,800,800,0,0,1,0,"",""
10914018,10914,31,909,909,30,60,1,1,"",""
10914019,10914,93,1,"","","","","","",""
10914020,10914,3,102911,wac_birthday_reaction_02,0,wac_birthday_reaction_03,1,0.2,0.2,""
10914021,10914,93,0.1,"","","","","","",""
10914022,10914,3,105411,wac_birthday_reaction_01,0,wac_birthday_reaction_04,1,0.2,0.2,""
10914023,10914,93,0.3,"","","","","","",""
10914024,10914,3,104211,wac_birthday_run_01,1,"","",0.2,"",""
10914025,10914,2,104211,0,-70,3,"","","",""
10914026,10914,93,2.5,"","","","","","",""
10914027,10914,32,602,1,"","","","","",""
10914028,10914,93,0.6,"","","","","","",""
10914029,10914,32,500,1,"","","","","",""
10914030,10914,32,600,0,"","","","","",""
10914031,10914,32,612,0,"","","","","",""
10914032,10914,32,604,0,"","","","","",""
10914033,10914,32,701,1,"","","","","",""
10914034,10914,33,909,0,0,0.01,"","","",""
10914035,10914,3,104211,wac_birthday_blowout_03,0,wac_birthday_wish_05,1,0.2,0.2,""
10914036,10914,2,104211,-200,-330,0.01,"","","",""
10914037,10914,3,105411,wac_birthday_idle_normal,1,"","",0.2,"",""
10914038,10914,2,105411,180,-320,0.01,"","","",""
10914039,10914,3,102911,wac_birthday_idle_smile,1,"","",0.2,"",""
10914040,10914,2,102911,320,-340,0.01,"","","",""
10914041,10914,93,0,"","","","","","",""
10914042,10914,32,800,1,"","","","","",""
10914043,10914,93,0.7,"","","","","","",""
10914044,10914,32,702,1,"","","","","",""
10914045,10914,93,0.5,"","","","","","",""
10914046,10914,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
10914047,10914,32,701,0,"","","","","",""
10914048,10914,93,0.4,"","","","","","",""
10914049,10914,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
10914050,10914,32,700,1,"","","","","",""
10914051,10914,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
10914052,10914,3,105411,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
10914053,10914,93,0.1,"","","","","","",""
10914054,10914,3,102911,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
10914055,10914,93,2,"","","","","","",""
10914056,10914,131,1,"","","","","","",""
10914057,10914,21,vo_wac_10914,vo_wac_10914_000,0,0,"","","",""
10914058,10914,11,104211,"わあ……ありがとうございます。\nあなたとカルミナのみんなに\nお祝いしてもらえるなんて……\nとても嬉しいです♪",10,1,1,0,0,0.5
10914059,10914,91,0,"","","","","","",""
10914060,10914,3,104211,wac_birthday_idle_smile,1,"","",0.2,"",""
10914061,10914,3,105411,wac_birthday_talk_doya,1,"","",0.2,"",""
10914062,10914,21,vo_wac_10914,vo_wac_10914_001,0,0,"","","",""
10914063,10914,11,105411,"私としてはカルミナだけでお祝いしても\nよかったんですけどね。\n騎士さんがどうしても一緒に\nお祝いしたいと言うので……",10,1,1,0,0,0.5
10914064,10914,91,0,"","","","","","",""
10914065,10914,3,105411,wac_birthday_idle_doya,1,"","",0.2,"",""
10914066,10914,3,102911,wac_birthday_talk_smile,1,"","",0.2,"",""
10914067,10914,21,vo_wac_10914,vo_wac_10914_002,0,0,"","","",""
10914068,10914,11,102911,"ふふっ、ツムギだって本当は\nキミが来るのを楽しみにしてたんだよ？\n私もチカの誕生日をみんなで\nお祝いできてうれしいよ♪",10,1,1,0,0,0.5
10914069,10914,91,0,"","","","","","",""
10914070,10914,3,102911,wac_birthday_idle_smile,1,"","",0.2,"",""
10914071,10914,3,104211,wac_birthday_talk_wish,1,"","",0.2,"",""
10914072,10914,21,vo_wac_10914,vo_wac_10914_003,0,0,"","","",""
10914073,10914,11,104211,"こんな素敵なケーキまで……\nあなたも手伝ってくれたんですね。\nいつも私たちのために色々と……\n本当にありがとうございます♪",10,1,1,0,0,0.5
10914074,10914,91,0,"","","","","","",""
10914075,10914,22,0,"","","","","","",""
11214001,11214,25,bgm_M321,bgm_M321_2C,"","","","","",""
11214002,11214,1,1,104011,250,-1000,-70,2,0,wac_birthday_idle_normal
11214003,11214,1,1,101511,256,230,-270,2,1,wac_birthday_idle_wish
11214004,11214,1,1,101211,257,410,-310,2,1,wac_birthday_idle_smile
11214005,11214,13,104011,300,"","","","","",""
11214006,11214,13,101511,300,"","","","","",""
11214007,11214,13,101211,300,"","","","","",""
11214008,11214,31,500,500,0,0,1,0,"",""
11214009,11214,31,600,600,0,0,1,1,"",""
11214010,11214,31,602,602,0,0,1,0,"",""
11214011,11214,31,603,603,0,0,1,0,"",""
11214012,11214,31,604,604,30,60,1,1,"",""
11214013,11214,31,612,612,0,0,1,1,"",""
11214014,11214,31,700,700,0,0,1,0,"",""
11214015,11214,31,701,701,0,0,1,0,"",""
11214016,11214,31,702,702,0,0,1,0,"",""
11214017,11214,31,800,800,0,0,1,0,"",""
11214018,11214,31,910,910,30,60,1,1,"",""
11214019,11214,93,1,"","","","","","",""
11214020,11214,3,101211,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
11214021,11214,93,0.1,"","","","","","",""
11214022,11214,3,101511,wac_birthday_reaction_01,0,wac_birthday_reaction_04,1,0.2,0.2,""
11214023,11214,93,0.3,"","","","","","",""
11214024,11214,3,104011,wac_birthday_run_01,1,"","",0.2,"",""
11214025,11214,2,104011,0,-70,3,"","","",""
11214026,11214,93,2.5,"","","","","","",""
11214027,11214,32,602,1,"","","","","",""
11214028,11214,93,0.6,"","","","","","",""
11214029,11214,32,500,1,"","","","","",""
11214030,11214,32,600,0,"","","","","",""
11214031,11214,32,612,0,"","","","","",""
11214032,11214,32,604,0,"","","","","",""
11214033,11214,32,701,1,"","","","","",""
11214034,11214,33,910,0,0,0.01,"","","",""
11214035,11214,3,104011,wac_birthday_blowout_03,0,wac_birthday_wish_01,1,0.2,0.2,""
11214036,11214,2,104011,-200,-330,0.01,"","","",""
11214037,11214,3,101511,wac_birthday_idle_wish,1,"","",0.2,"",""
11214038,11214,2,101511,180,-320,0.01,"","","",""
11214039,11214,3,101211,wac_birthday_idle_smile,1,"","",0.2,"",""
11214040,11214,2,101211,320,-340,0.01,"","","",""
11214041,11214,93,0,"","","","","","",""
11214042,11214,32,800,1,"","","","","",""
11214043,11214,93,0.7,"","","","","","",""
11214044,11214,32,702,1,"","","","","",""
11214045,11214,93,0.5,"","","","","","",""
11214046,11214,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
11214047,11214,32,701,0,"","","","","",""
11214048,11214,93,0.4,"","","","","","",""
11214049,11214,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
11214050,11214,32,700,1,"","","","","",""
11214051,11214,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
11214052,11214,3,101511,wac_birthday_clap_to_wish,0,wac_birthday_idle_wish,1,0.2,0.2,""
11214053,11214,93,0.1,"","","","","","",""
11214054,11214,3,101211,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
11214055,11214,93,2,"","","","","","",""
11214056,11214,131,1,"","","","","","",""
11214057,11214,21,vo_wac_11214,vo_wac_11214_000,0,0,"","","",""
11214058,11214,11,104011,"おや？　このケーキは\nそれにみなさん集まって……\nいったいどうしたんですか？",10,1,1,0,0,0.5
11214059,11214,91,0,"","","","","","",""
11214060,11214,3,104011,wac_birthday_idle_normal,1,"","",0.2,"",""
11214061,11214,3,101511,wac_birthday_talk_smile,1,"","",0.2,"",""
11214062,11214,21,vo_wac_11214,vo_wac_11214_001,0,0,"","","",""
11214063,11214,11,101511,"もちろん、アオイちゃんの\nお誕生日を祝うためよ♪",10,1,1,0,0,0.5
11214064,11214,91,0,"","","","","","",""
11214065,11214,3,101511,wac_birthday_idle_smile,1,"","",0.2,"",""
11214066,11214,3,101211,wac_birthday_talk_kyapi,1,"","",0.2,"",""
11214067,11214,21,vo_wac_11214,vo_wac_11214_002,0,0,"","","",""
11214068,11214,11,101211,"そうだよー♪\nみんなでバッチリ準備したんだ！\nさあ、食べて食べて！",10,1,1,0,0,0.5
11214069,11214,91,0,"","","","","","",""
11214070,11214,3,101211,wac_birthday_idle_kyapi,1,"","",0.2,"",""
11214071,11214,3,104011,wac_birthday_talk_wish,1,"","",0.2,"",""
11214072,11214,21,vo_wac_11214,vo_wac_11214_003,0,0,"","","",""
11214073,11214,11,104011,"ぼっちの私なんかのために……\nあなたが他のお二人を\n誘ってくれたんですね！\nあ、ああ、ありがとうございます！",10,1,1,0,0,0.5
11214074,11214,91,0,"","","","","","",""
11214075,11214,22,0,"","","","","","",""
11514001,11514,25,bgm_M321,bgm_M321_2C,"","","","","",""
11514002,11514,1,1,102111,250,-1000,-70,2,0,wac_birthday_idle_normal
11514003,11514,1,1,102311,256,200,-270,2,1,wac_birthday_idle_smile
11514004,11514,1,1,102511,258,320,-310,2,1,wac_birthday_idle_normal
11514005,11514,1,1,102811,257,450,-290,2,1,wac_birthday_idle_doya
11514006,11514,13,102111,300,"","","","","",""
11514007,11514,13,102311,300,"","","","","",""
11514008,11514,31,500,500,0,0,1,0,"",""
11514009,11514,31,600,600,0,0,1,1,"",""
11514010,11514,31,602,602,0,0,1,0,"",""
11514011,11514,31,603,603,0,0,1,0,"",""
11514012,11514,31,604,604,30,60,1,1,"",""
11514013,11514,31,612,612,0,0,1,1,"",""
11514014,11514,31,700,700,0,0,1,0,"",""
11514015,11514,31,701,701,0,0,1,0,"",""
11514016,11514,31,702,702,0,0,1,0,"",""
11514017,11514,31,800,800,0,0,1,0,"",""
11514018,11514,31,911,911,30,60,1,1,"",""
11514019,11514,93,1,"","","","","","",""
11514020,11514,3,102511,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
11514021,11514,93,0.1,"","","","","","",""
11514022,11514,3,102311,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
